node1	node2	node1_OG	node2_OG	combined_score
PSMB2	SPOPL	14254	13210	0.400
PSMB2	PSMD1	14254	11621	0.999
PSMB2	PSMF1	14254	11003	0.983
PSMB2	EEF1A1	14254	14203	0.457
PSMB2	SPRED3	14254	12612	0.442
PSMB2	PSMB5	14254	14254	0.999
PSMB2	PSMD4	14254	12433	0.999
PSMB2	UTP11	14254	11094	0.421
PSMB2	SPOP	14254	13210	0.405
PSMB2	OAZ2	14254	12609	0.439
PSMB2	RAN	14254	14315	0.513
PSMB2	PSMD13	14254	11424	0.999
PSMB2	POMP	14254	10971	0.999
PSMB2	PSMC6	14254	14298	0.999
PSMB5	RBX1	14254	13590	0.632
PSMB5	CCND1	14254	14197	0.497
PSMB5	ODC1	14254	13817	0.467
PSMB5	SORT1	14254	13718	0.800
PSMB5	PSMA6	14254	14254	0.999
PSMB5	UBE2S	14254	14294	0.565
PSMB5	SPOPL	14254	13210	0.400
PSMB5	PSMD1	14254	11621	0.997
PSMB5	PSMF1	14254	11003	0.928
PSMB5	SPRED3	14254	12612	0.428
PSMB5	SPOP	14254	13210	0.400
PSMB5	OAZ2	14254	12609	0.434
PSMB5	DDI2	14254	11032	0.437
PSMB5	PSMD13	14254	11424	0.995
PSMB5	PSMD4	14254	12433	0.998
PSMB5	PSMB2	14254	14254	0.999
PSMB5	POMP	14254	10971	0.999
PSMB5	PSMC6	14254	14298	0.999
PSMC6	RBX1	14298	13590	0.565
PSMC6	CCND1	14298	14197	0.401
PSMC6	RPS12	14298	13839	0.486
PSMC6	ODC1	14298	13817	0.451
PSMC6	PSMA6	14298	14254	0.999
PSMC6	UBE2S	14298	14294	0.479
PSMC6	DYNC1LI1	14298	12943	0.450
PSMC6	SPOPL	14298	13210	0.449
PSMC6	ABCE1	14298	13967	0.422
PSMC6	PSMD1	14298	11621	0.999
PSMC6	PSMF1	14298	11003	0.499
PSMC6	EEF1A1	14298	14203	0.502
PSMC6	SPRED3	14298	12612	0.413
PSMC6	RPS3A	14298	12881	0.410
PSMC6	UBA3	14298	12158	0.445
PSMC6	PSMB5	14298	14254	0.999
PSMC6	PSMD4	14298	12433	0.999
PSMC6	PSMB2	14298	14254	0.999
PSMC6	POMP	14298	10971	0.507
PSMC6	SPOP	14298	13210	0.405
PSMC6	RPS18	14298	12893	0.452
PSMC6	PSMD13	14298	11424	0.999
PSMC6	OAZ2	14298	12609	0.422
PSMC6	RPS7	14298	12479	0.502
PSMD1	RBX1	11621	13590	0.543
PSMD1	CCND1	11621	14197	0.421
PSMD1	RPS12	11621	13839	0.574
PSMD1	ODC1	11621	13817	0.419
PSMD1	PSMA6	11621	14254	0.999
PSMD1	KPNA3	11621	13991	0.452
PSMD1	RPL8	11621	13621	0.411
PSMD1	UBE2S	11621	14294	0.521
PSMD1	SPOPL	11621	13210	0.400
PSMD1	ABCE1	11621	13967	0.649
PSMD1	RPL15	11621	12792	0.552
PSMD1	SPOP	11621	13210	0.404
PSMD1	OAZ2	11621	12609	0.405
PSMD1	SPRED3	11621	12612	0.414
PSMD1	RPL12	11621	13480	0.428
PSMD1	RPL4	11621	12787	0.498
PSMD1	RPL7	11621	13095	0.518
PSMD1	RPS3A	11621	12881	0.528
PSMD1	KPNA4	11621	13991	0.537
PSMD1	RPL9	11621	12796	0.546
PSMD1	RPL18	11621	12587	0.553
PSMD1	PSMF1	11621	11003	0.605
PSMD1	RAN	11621	14315	0.613
PSMD1	RPL27A	11621	12691	0.634
PSMD1	RPS13	11621	12120	0.677
PSMD1	RPS20	11621	12097	0.680
PSMD1	RACK1	11621	14102	0.681
PSMD1	EEF1A1	11621	14203	0.748
PSMD1	PSMB5	11621	14254	0.997
PSMD1	PSMD4	11621	12433	0.999
PSMD1	PSMC6	11621	14298	0.999
PSMD1	PSMB2	11621	14254	0.999
PSMD1	PSMD13	11621	11424	0.999
PSMD13	RBX1	11424	13590	0.511
PSMD13	CCND1	11424	14197	0.417
PSMD13	ODC1	11424	13817	0.424
PSMD13	PSMA6	11424	14254	0.998
PSMD13	UBE2S	11424	14294	0.517
PSMD13	SPOPL	11424	13210	0.421
PSMD13	PSMD1	11424	11621	0.999
PSMD13	RPL7	11424	13095	0.527
PSMD13	SPRED3	11424	12612	0.400
PSMD13	PSMB5	11424	14254	0.995
PSMD13	PSMD4	11424	12433	0.999
PSMD13	PSMB2	11424	14254	0.999
PSMD13	POMP	11424	10971	0.559
PSMD13	SPOP	11424	13210	0.423
PSMD13	OAZ2	11424	12609	0.426
PSMD13	PSMC6	11424	14298	0.999
PSMD4	RBX1	12433	13590	0.670
PSMD4	CCND1	12433	14197	0.435
PSMD4	RPS12	12433	13839	0.426
PSMD4	ODC1	12433	13817	0.555
PSMD4	PSMA6	12433	14254	0.999
PSMD4	UBE2S	12433	14294	0.639
PSMD4	SPOPL	12433	13210	0.419
PSMD4	ABCE1	12433	13967	0.587
PSMD4	PSMD1	12433	11621	0.999
PSMD4	PSMF1	12433	11003	0.713
PSMD4	EEF1A1	12433	14203	0.689
PSMD4	SPRED3	12433	12612	0.400
PSMD4	RPL21	12433	12945	0.466
PSMD4	RPS3A	12433	12881	0.415
PSMD4	PSMB5	12433	14254	0.998
PSMD4	DCTN2	12433	11802	0.420
PSMD4	SPOP	12433	13210	0.425
PSMD4	UBE2L3	12433	14294	0.434
PSMD4	RACK1	12433	14102	0.438
PSMD4	RPL9	12433	12796	0.439
PSMD4	RAN	12433	14315	0.455
PSMD4	OAZ2	12433	12609	0.459
PSMD4	RPS20	12433	12097	0.528
PSMD4	DDI2	12433	11032	0.673
PSMD4	POMP	12433	10971	0.745
PSMD4	PSMD13	12433	11424	0.999
PSMD4	PSMB2	12433	14254	0.999
PSMD4	PSMC6	12433	14298	0.999
PSMF1	RBX1	11003	13590	0.530
PSMF1	CCND1	11003	14197	0.400
PSMF1	ODC1	11003	13817	0.441
PSMF1	PSMA6	11003	14254	0.958
PSMF1	UBE2S	11003	14294	0.416
PSMF1	SPOPL	11003	13210	0.400
PSMF1	PSMD1	11003	11621	0.605
PSMF1	SPRED3	11003	12612	0.400
PSMF1	SPOP	11003	13210	0.411
PSMF1	OAZ2	11003	12609	0.421
PSMF1	POMP	11003	10971	0.457
PSMF1	PSMC6	11003	14298	0.499
PSMF1	PSMD4	11003	12433	0.713
PSMF1	PSMB5	11003	14254	0.928
PSMF1	PSMB2	11003	14254	0.983
PTGDR	PTGER2	14332	14332	0.467
PTGDR	GNAI1	14332	14216	0.402
PTGER2	PTGDR	14332	14332	0.467
PTGER2	GNAI1	14332	14216	0.909
PTGER2	GNAI3	14332	14216	0.909
PTGER2	GNAI2	14332	14216	0.910
PTK6	EEF1A2	14326	14203	0.443
PTK6	SRMS	14326	14326	0.777
PTK6	CCND1	14326	14197	0.675
PTK6	CCND2	14326	14197	0.474
PTK6	CCND3	14326	14197	0.464
PTK6	CTTN	14326	8456	0.413
PTK6	BCAR1	14326	12813	0.943
PTK6	RHOA	14326	14315	0.621
PTK6	AKT1	14326	14328	0.927
PTP4A1	RHOC	13219	14315	0.453
PTP4A1	FBXO21	13219	9754	0.408
PTP4A1	RHOA	13219	14315	0.503
PTP4A1	PTP4A2	13219	13219	0.871
PTP4A2	BCAR1	13219	12813	0.470
PTP4A2	PTP4A3	13219	13219	0.430
PTP4A2	PTP4A1	13219	13219	0.871
PTP4A3	BCAR1	13219	12813	0.715
PTP4A3	PTP4A2	13219	13219	0.430
PXDN	EEF1A2	14237	14203	0.416
PXDN	CCND1	14237	14197	0.778
PXDN	CTSD	14237	14043	0.503
PXDN	CCND3	14237	14197	0.419
PXDN	EEF1A1	14237	14203	0.427
PXDN	CTTN	14237	8456	0.435
PXDN	JAG1	14237	11452	0.441
PXDN	CCND2	14237	14197	0.443
PXDN	PSEN1	14237	12923	0.462
PXDN	AKT2	14237	14328	0.464
PXDN	SCARB2	14237	13889	0.510
PXDN	CTSB	14237	14266	0.519
PXDN	ALDH1A1	14237	14244	0.529
PXDN	CALML3	14237	14323	0.560
PXDN	HSPG2	14237	9662	0.571
PXDN	RHOA	14237	14315	0.625
PXDN	GPX7	14237	13972	0.717
PXDN	AKT1	14237	14328	0.876
RACK1	EEF1A2	14102	14203	0.567
RACK1	AHCY	14102	13658	0.576
RACK1	RPS12	14102	13839	0.999
RACK1	PSMA6	14102	14254	0.594
RACK1	RPL8	14102	13621	0.999
RACK1	UBE2S	14102	14294	0.450
RACK1	PRKAR2A	14102	13940	0.421
RACK1	ABCE1	14102	13967	0.988
RACK1	RPL15	14102	12792	0.999
RACK1	PSMD1	14102	11621	0.681
RACK1	RPL4	14102	12787	0.999
RACK1	GNAI2	14102	14216	0.573
RACK1	CALML3	14102	14323	0.591
RACK1	METAP2	14102	13654	0.505
RACK1	EEF1A1	14102	14203	0.993
RACK1	RPL7	14102	13095	0.999
RACK1	CAPRIN1	14102	11177	0.479
RACK1	RPL27A	14102	12691	0.999
RACK1	RPL21	14102	12945	0.999
RACK1	RPS3A	14102	12881	0.999
RACK1	G3BP2	14102	12613	0.589
RACK1	RPL12	14102	13480	0.999
RACK1	NAV1	14102	12706	0.445
RACK1	PSMD4	14102	12433	0.438
RACK1	MRPS15	14102	10698	0.831
RACK1	SLC25A6	14102	14307	0.465
RACK1	G3BP1	14102	12613	0.815
RACK1	YWHAZ	14102	14036	0.645
RACK1	RPS14	14102	12688	0.999
RACK1	RPS18	14102	12893	0.999
RACK1	RHOA	14102	14315	0.498
RACK1	DDX3X	14102	14303	0.486
RACK1	CSDE1	14102	11219	0.515
RACK1	RAN	14102	14315	0.685
RACK1	AKT1	14102	14328	0.750
RACK1	TPT1	14102	12477	0.988
RACK1	RPL17-C18orf32	14102	13096	0.994
RACK1	RPS13	14102	12120	0.999
RACK1	RPS7	14102	12479	0.999
RACK1	RPL17	14102	13096	0.999
RACK1	RPS20	14102	12097	0.999
RACK1	RPL9	14102	12796	0.999
RACK1	RPL18	14102	12587	0.999
RAN	EEF1A2	14315	14203	0.942
RAN	RPS12	14315	13839	0.441
RAN	PSMA6	14315	14254	0.563
RAN	KPNA3	14315	13991	0.854
RAN	RPL8	14315	13621	0.450
RAN	ABCE1	14315	13967	0.468
RAN	RPL15	14315	12792	0.511
RAN	PSMD1	14315	11621	0.613
RAN	RPL4	14315	12787	0.585
RAN	KPNA4	14315	13991	0.927
RAN	EEF1A1	14315	14203	0.973
RAN	RPL7	14315	13095	0.690
RAN	RPL27A	14315	12691	0.456
RAN	RPL21	14315	12945	0.544
RAN	RPS3A	14315	12881	0.658
RAN	RPL12	14315	13480	0.593
RAN	PSMD4	14315	12433	0.455
RAN	YWHAB	14315	14036	0.440
RAN	PSMB2	14315	14254	0.513
RAN	YWHAZ	14315	14036	0.408
RAN	RPS18	14315	12893	0.687
RAN	RACK1	14315	14102	0.685
RAN	RPS20	14315	12097	0.560
RAN	RPS13	14315	12120	0.469
RAN	DDX3X	14315	14303	0.401
RAN	TPT1	14315	12477	0.432
RAN	RPS7	14315	12479	0.466
RAN	RPL9	14315	12796	0.469
RAN	RPL17	14315	13096	0.513
RAN	RPL18	14315	12587	0.611
RAP1A	PFN1	14321	13571	0.561
RAP1A	PFN2	14321	13571	0.515
RAP1A	RAP1B	14321	14321	0.912
RAP1A	RHOB	14321	14315	0.508
RAP1A	DGKI	14321	14096	0.532
RAP1A	PRKCI	14321	14328	0.917
RAP1A	PFN3	14321	13571	0.448
RAP1A	ARHGDIA	14321	12869	0.558
RAP1A	BCAR1	14321	12813	0.609
RAP1A	AKT1	14321	14328	0.660
RAP1A	YWHAB	14321	14036	0.672
RAP1A	YWHAZ	14321	14036	0.783
RAP1A	PRKCZ	14321	14328	0.924
RAP1A	RHOA	14321	14315	0.928
RAP1B	ARPC2	14321	11887	0.416
RAP1B	ARHGEF9	14321	13798	0.457
RAP1B	AKT1	14321	14328	0.467
RAP1B	GNAI1	14321	14216	0.483
RAP1B	EEF1A1	14321	14203	0.510
RAP1B	BCAR1	14321	12813	0.616
RAP1B	YWHAZ	14321	14036	0.662
RAP1B	YWHAB	14321	14036	0.664
RAP1B	RAP1A	14321	14321	0.912
RAP1B	PRKCI	14321	14328	0.917
RAP1B	PRKCZ	14321	14328	0.922
RAP1B	RHOA	14321	14315	0.959
RAP2A	RAP2C	14321	14321	0.438
RAP2A	YWHAB	14321	14036	0.447
RAP2B	ARHGDIG	14321	12869	0.404
RAP2B	CALML3	14321	14323	0.434
RAP2B	ARHGDIA	14321	12869	0.546
RAP2B	AKT1	14321	14328	0.562
RAP2C	RAP2A	14321	14321	0.438
RAP2C	RHOA	14321	14315	0.933
RASL11B	TRIB1	14321	14328	0.405
RBX1	SPRED3	13590	12612	0.400
RBX1	CCND2	13590	14197	0.407
RBX1	RHOB	13590	14315	0.412
RBX1	CRYZ	13590	14274	0.418
RBX1	CCND3	13590	14197	0.426
RBX1	RPL8	13590	13621	0.438
RBX1	EEF1A1	13590	14203	0.454
RBX1	RHOA	13590	14315	0.478
RBX1	CCND1	13590	14197	0.504
RBX1	PSMD13	13590	11424	0.511
RBX1	PSMF1	13590	11003	0.530
RBX1	POMP	13590	10971	0.533
RBX1	PSMD1	13590	11621	0.543
RBX1	BTBD2	13590	14311	0.555
RBX1	PSMC6	13590	14298	0.565
RBX1	PSMB5	13590	14254	0.632
RBX1	PSMB2	13590	14254	0.636
RBX1	ERCC3	13590	12298	0.661
RBX1	PSMD4	13590	12433	0.670
RBX1	BTBD1	13590	14311	0.683
RBX1	PSMA6	13590	14254	0.765
RBX1	FBXO21	13590	9754	0.804
RBX1	UBE2S	13590	14294	0.844
RBX1	SPOPL	13590	13210	0.947
RBX1	UBE2L3	13590	14294	0.947
RBX1	UBA3	13590	12158	0.949
RBX1	SPOP	13590	13210	0.996
RHOA	NTN1	14315	14089	0.467
RHOA	RBX1	14315	13590	0.478
RHOA	ARHGDIG	14315	12869	0.997
RHOA	PFN1	14315	13571	0.939
RHOA	CCND1	14315	14197	0.589
RHOA	ARHGDIB	14315	12869	0.995
RHOA	PFN2	14315	13571	0.676
RHOA	RAP1B	14315	14321	0.959
RHOA	PXDN	14315	14237	0.625
RHOA	ITGAV	14315	14101	0.713
RHOA	RHOB	14315	14315	0.821
RHOA	ARHGAP36	14315	9420	0.409
RHOA	RHOC	14315	14315	0.951
RHOA	ITGA5	14315	14101	0.524
RHOA	ARPC2	14315	11887	0.420
RHOA	PRKCI	14315	14328	0.466
RHOA	GNAI2	14315	14216	0.511
RHOA	CALML3	14315	14323	0.787
RHOA	FLNC	14315	13930	0.772
RHOA	ARHGAP6	14315	9420	0.797
RHOA	CTSB	14315	14266	0.564
RHOA	PFN3	14315	13571	0.776
RHOA	CDC42BPB	14315	12858	0.561
RHOA	CDC42BPA	14315	12858	0.821
RHOA	RAP1A	14315	14321	0.928
RHOA	FLNA	14315	13930	0.933
RHOA	RAP2C	14315	14321	0.933
RHOA	SLC25A5	14315	14307	0.463
RHOA	YWHAB	14315	14036	0.461
RHOA	CTTN	14315	8456	0.839
RHOA	PRKCZ	14315	14328	0.857
RHOA	YWHAQ	14315	14036	0.435
RHOA	AKT2	14315	14328	0.409
RHOA	JUP	14315	13213	0.573
RHOA	YWHAZ	14315	14036	0.687
RHOA	BCAR1	14315	12813	0.764
RHOA	DGKZ	14315	14096	0.478
RHOA	RACK1	14315	14102	0.498
RHOA	PTP4A1	14315	13219	0.503
RHOA	PTK6	14315	14326	0.621
RHOA	STMN1	14315	12496	0.659
RHOA	ARHGEF9	14315	13798	0.751
RHOA	FLNB	14315	13930	0.773
RHOA	AKT1	14315	14328	0.904
RHOA	ARHGDIA	14315	12869	0.999
RHOB	RBX1	14315	13590	0.412
RHOB	ARHGDIG	14315	12869	0.953
RHOB	PFN1	14315	13571	0.629
RHOB	ARHGDIB	14315	12869	0.663
RHOB	ARHGAP36	14315	9420	0.400
RHOB	PDCD4	14315	12212	0.415
RHOB	RAP1A	14315	14321	0.508
RHOB	CDC42BPB	14315	12858	0.515
RHOB	PFN3	14315	13571	0.550
RHOB	ARHGEF9	14315	13798	0.551
RHOB	CDC42BPA	14315	12858	0.552
RHOB	JUP	14315	13213	0.630
RHOB	AKT1	14315	14328	0.631
RHOB	RHOC	14315	14315	0.635
RHOB	RHOA	14315	14315	0.821
RHOB	ARHGDIA	14315	12869	0.901
RHOC	ARHGDIG	14315	12869	0.881
RHOC	PFN1	14315	13571	0.891
RHOC	CCND1	14315	14197	0.410
RHOC	ARHGDIB	14315	12869	0.828
RHOC	PFN2	14315	13571	0.581
RHOC	RHOB	14315	14315	0.635
RHOC	ARHGAP36	14315	9420	0.400
RHOC	GNAI2	14315	14216	0.439
RHOC	CTTN	14315	8456	0.443
RHOC	PTP4A1	14315	13219	0.453
RHOC	CDC42BPB	14315	12858	0.467
RHOC	ARHGEF9	14315	13798	0.533
RHOC	CDC42BPA	14315	12858	0.579
RHOC	JUP	14315	13213	0.598
RHOC	AKT1	14315	14328	0.634
RHOC	RHOA	14315	14315	0.951
RHOC	ARHGDIA	14315	12869	0.987
RPL12	EEF1A2	13480	14203	0.522
RPL12	AHCY	13480	13658	0.519
RPL12	ABCF2	13480	13967	0.532
RPL12	RPS12	13480	13839	0.999
RPL12	DDX56	13480	14303	0.543
RPL12	PSMA6	13480	14254	0.466
RPL12	RPL8	13480	13621	0.999
RPL12	ABCF2-2	13480	13967	0.515
RPL12	ABCE1	13480	13967	0.919
RPL12	MRPL38	13480	13733	0.453
RPL12	RPL15	13480	12792	0.999
RPL12	PSMD1	13480	11621	0.428
RPL12	RPL4	13480	12787	0.999
RPL12	METAP2	13480	13654	0.541
RPL12	EEF1A1	13480	14203	0.985
RPL12	RPL7	13480	13095	0.999
RPL12	RPL27A	13480	12691	0.999
RPL12	RPL21	13480	12945	0.999
RPL12	RPS3A	13480	12881	0.999
RPL12	DDX3X	13480	14303	0.419
RPL12	RAN	13480	14315	0.593
RPL12	WDR18	13480	10711	0.737
RPL12	MRPS15	13480	10698	0.787
RPL12	TPT1	13480	12477	0.871
RPL12	RPL17-C18orf32	13480	13096	0.995
RPL12	RPS13	13480	12120	0.999
RPL12	RPS14	13480	12688	0.999
RPL12	RPS18	13480	12893	0.999
RPL12	RACK1	13480	14102	0.999
RPL12	RPL18	13480	12587	0.999
RPL12	RPL9	13480	12796	0.999
RPL12	RPL17	13480	13096	0.999
RPL12	RPS20	13480	12097	0.999
RPL12	RPS7	13480	12479	0.999
RPL15	EEF1A2	12792	14203	0.418
RPL15	RPS12	12792	13839	0.999
RPL15	PSMA6	12792	14254	0.470
RPL15	RPL8	12792	13621	0.999
RPL15	NIFK	12792	14319	0.895
RPL15	ABCE1	12792	13967	0.855
RPL15	SLC25A5	12792	14307	0.410
RPL15	G3BP2	12792	12613	0.491
RPL15	RAN	12792	14315	0.511
RPL15	PSMD1	12792	11621	0.552
RPL15	METAP2	12792	13654	0.623
RPL15	DDX3X	12792	14303	0.628
RPL15	WDR18	12792	10711	0.723
RPL15	TPT1	12792	12477	0.957
RPL15	MRPS15	12792	10698	0.972
RPL15	EEF1A1	12792	14203	0.990
RPL15	RPL17-C18orf32	12792	13096	0.994
RPL15	RPL7	12792	13095	0.999
RPL15	RPL9	12792	12796	0.999
RPL15	RPL18	12792	12587	0.999
RPL15	RPL27A	12792	12691	0.999
RPL15	RACK1	12792	14102	0.999
RPL15	RPS18	12792	12893	0.999
RPL15	RPS7	12792	12479	0.999
RPL15	RPL4	12792	12787	0.999
RPL15	RPL17	12792	13096	0.999
RPL15	RPS20	12792	12097	0.999
RPL15	RPL21	12792	12945	0.999
RPL15	RPS14	12792	12688	0.999
RPL15	RPL12	12792	13480	0.999
RPL15	RPS13	12792	12120	0.999
RPL15	RPS3A	12792	12881	0.999
RPL17	EEF1A2	13096	14203	0.519
RPL17	ABCF2	13096	13967	0.559
RPL17	RPS12	13096	13839	0.999
RPL17	RPL8	13096	13621	0.999
RPL17	NIFK	13096	14319	0.842
RPL17	ABCF2-2	13096	13967	0.532
RPL17	ABCE1	13096	13967	0.852
RPL17	MRPL38	13096	13733	0.569
RPL17	RPL15	13096	12792	0.999
RPL17	RPL4	13096	12787	0.999
RPL17	METAP2	13096	13654	0.768
RPL17	EEF1A1	13096	14203	0.980
RPL17	RPL7	13096	13095	0.999
RPL17	RPL27A	13096	12691	0.999
RPL17	RPL21	13096	12945	0.999
RPL17	RPS3A	13096	12881	0.999
RPL17	RPL12	13096	13480	0.999
RPL17	MRPS15	13096	10698	0.830
RPL17	SLC25A6	13096	14307	0.409
RPL17	G3BP1	13096	12613	0.459
RPL17	RPS14	13096	12688	0.997
RPL17	RPS18	13096	12893	0.999
RPL17	RACK1	13096	14102	0.999
RPL17	RPS20	13096	12097	0.999
RPL17	RPS13	13096	12120	0.999
RPL17	RAN	13096	14315	0.513
RPL17	RPL18	13096	12587	0.999
RPL17	RPL17-C18orf32	13096	13096	0.979
RPL17	WDR18	13096	10711	0.684
RPL17	TPT1	13096	12477	0.871
RPL17	RPL9	13096	12796	0.999
RPL17	RPS7	13096	12479	0.999
RPL17-C18orf32	ABCF2	13096	13967	0.532
RPL17-C18orf32	RPS12	13096	13839	0.994
RPL17-C18orf32	RPL8	13096	13621	0.995
RPL17-C18orf32	NIFK	13096	14319	0.792
RPL17-C18orf32	ABCF2-2	13096	13967	0.532
RPL17-C18orf32	ABCE1	13096	13967	0.809
RPL17-C18orf32	MRPL38	13096	13733	0.532
RPL17-C18orf32	RPL15	13096	12792	0.994
RPL17-C18orf32	RPL4	13096	12787	0.995
RPL17-C18orf32	METAP2	13096	13654	0.713
RPL17-C18orf32	RPL7	13096	13095	0.990
RPL17-C18orf32	RPL27A	13096	12691	0.994
RPL17-C18orf32	RPL21	13096	12945	0.996
RPL17-C18orf32	RPS3A	13096	12881	0.995
RPL17-C18orf32	RPL12	13096	13480	0.995
RPL17-C18orf32	MRPS15	13096	10698	0.827
RPL17-C18orf32	RPS14	13096	12688	0.986
RPL17-C18orf32	RPS18	13096	12893	0.996
RPL17-C18orf32	RACK1	13096	14102	0.994
RPL17-C18orf32	RPS20	13096	12097	0.995
RPL17-C18orf32	RPS13	13096	12120	0.995
RPL17-C18orf32	RPL18	13096	12587	0.994
RPL17-C18orf32	TPT1	13096	12477	0.712
RPL17-C18orf32	RPL17	13096	13096	0.979
RPL17-C18orf32	RPL9	13096	12796	0.992
RPL17-C18orf32	RPS7	13096	12479	0.995
RPL18	EEF1A2	12587	14203	0.628
RPL18	ABCF2	12587	13967	0.460
RPL18	RPS12	12587	13839	0.999
RPL18	DDX56	12587	14303	0.507
RPL18	RPL8	12587	13621	0.999
RPL18	NIFK	12587	14319	0.933
RPL18	ABCF2-2	12587	13967	0.451
RPL18	ABCE1	12587	13967	0.860
RPL18	RPL15	12587	12792	0.999
RPL18	PSMD1	12587	11621	0.553
RPL18	RPL4	12587	12787	0.999
RPL18	METAP2	12587	13654	0.595
RPL18	EEF1A1	12587	14203	0.989
RPL18	RPL7	12587	13095	0.999
RPL18	RPL27A	12587	12691	0.999
RPL18	RPL21	12587	12945	0.999
RPL18	RPS3A	12587	12881	0.999
RPL18	G3BP2	12587	12613	0.450
RPL18	RPL12	12587	13480	0.999
RPL18	SLC25A5	12587	14307	0.484
RPL18	MRPS15	12587	10698	0.952
RPL18	SLC25A6	12587	14307	0.530
RPL18	RPS14	12587	12688	0.999
RPL18	RPS18	12587	12893	0.999
RPL18	RACK1	12587	14102	0.999
RPL18	RPS20	12587	12097	0.999
RPL18	RPS13	12587	12120	0.999
RPL18	RAN	12587	14315	0.611
RPL18	WDR18	12587	10711	0.727
RPL18	TPT1	12587	12477	0.947
RPL18	RPL17-C18orf32	12587	13096	0.994
RPL18	RPL9	12587	12796	0.999
RPL18	RPL17	12587	13096	0.999
RPL18	RPS7	12587	12479	0.999
RPL21	EEF1A2	12945	14203	0.577
RPL21	AHCY	12945	13658	0.407
RPL21	CCND1	12945	14197	0.424
RPL21	RPS12	12945	13839	0.999
RPL21	RPL8	12945	13621	0.999
RPL21	NIFK	12945	14319	0.859
RPL21	ABCE1	12945	13967	0.916
RPL21	RPL15	12945	12792	0.999
RPL21	RPL4	12945	12787	0.999
RPL21	METAP2	12945	13654	0.583
RPL21	EEF1A1	12945	14203	0.979
RPL21	RPL7	12945	13095	0.999
RPL21	RPL27A	12945	12691	0.999
RPL21	PSMD4	12945	12433	0.466
RPL21	RAN	12945	14315	0.544
RPL21	WDR18	12945	10711	0.719
RPL21	MRPS15	12945	10698	0.965
RPL21	TPT1	12945	12477	0.973
RPL21	RPL17-C18orf32	12945	13096	0.996
RPL21	RPS3A	12945	12881	0.999
RPL21	RPS13	12945	12120	0.999
RPL21	RPS14	12945	12688	0.999
RPL21	RPL12	12945	13480	0.999
RPL21	RPL17	12945	13096	0.999
RPL21	RPS20	12945	12097	0.999
RPL21	RPS7	12945	12479	0.999
RPL21	RPS18	12945	12893	0.999
RPL21	RACK1	12945	14102	0.999
RPL21	RPL18	12945	12587	0.999
RPL21	RPL9	12945	12796	0.999
RPL27A	EEF1A2	12691	14203	0.445
RPL27A	AHCY	12691	13658	0.421
RPL27A	ABCF2	12691	13967	0.530
RPL27A	RPS12	12691	13839	0.999
RPL27A	PSMA6	12691	14254	0.497
RPL27A	RPL8	12691	13621	0.999
RPL27A	NIFK	12691	14319	0.944
RPL27A	ABCF2-2	12691	13967	0.517
RPL27A	ABCE1	12691	13967	0.856
RPL27A	MRPL38	12691	13733	0.424
RPL27A	RPL15	12691	12792	0.999
RPL27A	PSMD1	12691	11621	0.634
RPL27A	RPL4	12691	12787	0.999
RPL27A	METAP2	12691	13654	0.528
RPL27A	EEF1A1	12691	14203	0.988
RPL27A	RPL7	12691	13095	0.999
RPL27A	RAN	12691	14315	0.456
RPL27A	MRPS15	12691	10698	0.583
RPL27A	WDR18	12691	10711	0.800
RPL27A	TPT1	12691	12477	0.954
RPL27A	RPL17-C18orf32	12691	13096	0.994
RPL27A	RPL21	12691	12945	0.999
RPL27A	RPL12	12691	13480	0.999
RPL27A	RPS14	12691	12688	0.999
RPL27A	RPS13	12691	12120	0.999
RPL27A	RPS3A	12691	12881	0.999
RPL27A	RPL18	12691	12587	0.999
RPL27A	RPL9	12691	12796	0.999
RPL27A	RACK1	12691	14102	0.999
RPL27A	RPS18	12691	12893	0.999
RPL27A	RPS7	12691	12479	0.999
RPL27A	RPS20	12691	12097	0.999
RPL27A	RPL17	12691	13096	0.999
RPL4	EEF1A2	12787	14203	0.817
RPL4	AHCY	12787	13658	0.483
RPL4	ABCF2	12787	13967	0.597
RPL4	RPS12	12787	13839	0.999
RPL4	DDX56	12787	14303	0.509
RPL4	PSMA6	12787	14254	0.488
RPL4	RPL8	12787	13621	0.999
RPL4	NIFK	12787	14319	0.941
RPL4	ABCF2-2	12787	13967	0.587
RPL4	ABCE1	12787	13967	0.968
RPL4	MRPL38	12787	13733	0.557
RPL4	RPL15	12787	12792	0.999
RPL4	PSMD1	12787	11621	0.498
RPL4	PBX2	12787	13429	0.435
RPL4	G3BP1	12787	12613	0.447
RPL4	DDX3X	12787	14303	0.457
RPL4	SLC25A6	12787	14307	0.480
RPL4	UTP11	12787	11094	0.543
RPL4	YWHAZ	12787	14036	0.571
RPL4	RAN	12787	14315	0.585
RPL4	SLC25A5	12787	14307	0.651
RPL4	WDR18	12787	10711	0.733
RPL4	METAP2	12787	13654	0.750
RPL4	MRPS15	12787	10698	0.856
RPL4	TPT1	12787	12477	0.880
RPL4	RPL17-C18orf32	12787	13096	0.995
RPL4	EEF1A1	12787	14203	0.997
RPL4	RPL21	12787	12945	0.999
RPL4	RPL12	12787	13480	0.999
RPL4	RPS14	12787	12688	0.999
RPL4	RPS3A	12787	12881	0.999
RPL4	RPS13	12787	12120	0.999
RPL4	RPL18	12787	12587	0.999
